work_year,job_title,salary_currency,salary,work_setting,company_location,company_size
2022,Data Analyst,USD,150000,In-person,United States,M
2022,Data Analyst,USD,95000,In-person,United States,M
2022,Data Engineer,USD,78000,Remote,Brazil,M
2022,Data Engineer,USD,42000,Remote,Brazil,M
2022,Data Architect,USD,345600,In-person,United States,M
2022,Data Architect,USD,230400,In-person,United States,M
2022,Data Engineer,USD,145000,In-person,United States,M
2022,Data Engineer,USD,115000,In-person,United States,M
2022,BI Analyst,USD,78000,Remote,Brazil,M
2022,BI Analyst,USD,48000,Remote,Brazil,M
2022,Data Analyst,USD,175950,Remote,United States,M
2022,Data Analyst,USD,130050,Remote,United States,M
2022,Data Engineer,USD,205600,In-person,United States,L
2022,Data Engineer,USD,105700,In-person,United States,L
2022,Data Analyst,USD,236600,Remote,United States,M
2022,Data Analyst,USD,89200,Remote,United States,M
2022,Data Scientist,USD,84000,Remote,Brazil,M
2022,Data Scientist,USD,54000,Remote,Brazil,M
2022,Data Scientist,USD,80000,Remote,United States,L
2022,Marketing Data Analyst,USD,200000,Remote,United Kingdom,S
2022,Data Scientist,CAD,96000,Remote,Canada,L
2022,Data Science Lead,USD,165000,Hybrid,United States,S
2022,Data Scientist,GBP,27000,Hybrid,United Kingdom,L
2022,Data Engineer,USD,185900,In-person,United States,M
2022,Data Engineer,USD,129300,In-person,United States,M
2022,Data Analyst,USD,169000,In-person,United States,M
2022,Data Analyst,USD,110600,In-person,United States,M
2021,Data Engineer,AUD,100000,Hybrid,Australia,L
2022,Data Engineer,USD,225000,In-person,United States,M
2022,Data Engineer,USD,184100,In-person,United States,M
2022,Data Scientist,USD,185900,In-person,United States,M
2022,Data Scientist,USD,129300,In-person,United States,M
2022,Data Scientist,USD,225000,In-person,United States,M
2022,Data Scientist,USD,156400,In-person,United States,M
2022,Data Scientist,USD,185900,In-person,United States,M
2022,Data Scientist,USD,129300,In-person,United States,M
2022,Machine Learning Engineer,USD,108000,In-person,United States,S
2022,Data Scientist,USD,155000,Remote,United States,M
2022,Data Scientist,USD,38000,Remote,United States,M
2022,Data Analyst,USD,85000,In-person,United States,M
2022,Data Analyst,USD,65000,In-person,United States,M
2022,Data Scientist,USD,155000,Remote,United States,M
2022,Data Scientist,USD,38000,Remote,United States,M
2022,Data Engineer,GBP,90000,In-person,United Kingdom,M
2022,Data Engineer,GBP,75000,In-person,United Kingdom,M
2022,Data Scientist,USD,153600,Remote,United States,M
2022,Data Scientist,USD,106800,Remote,United States,M
2022,Data Scientist,USD,185000,Remote,United States,M
2022,Data Scientist,USD,50000,Remote,United States,M
2022,Data Engineer,USD,185900,In-person,United States,M
2022,Data Engineer,USD,129300,In-person,United States,M
2022,Data Scientist,USD,155000,Remote,United States,M
2022,Data Scientist,USD,38000,Remote,United States,M
2022,Data Scientist,USD,168000,Remote,United States,M
2022,Data Scientist,USD,130000,Remote,United States,M
2022,Data Scientist,USD,123400,In-person,United States,M
2022,Data Scientist,USD,88100,In-person,United States,M
2022,Data Scientist,USD,120000,Remote,United States,S
2022,Data Scientist,USD,55000,Remote,United States,S
2022,Data Scientist,USD,185900,In-person,United States,M
2022,Data Scientist,USD,129300,In-person,United States,M
2022,Data Engineer,USD,191200,In-person,United States,M
2022,Data Engineer,USD,130000,In-person,United States,M
2022,Data Analyst,USD,169000,In-person,United States,M
2022,Data Analyst,USD,110600,In-person,United States,M
2022,Analytics Engineer,USD,150000,In-person,United States,M
2022,Analytics Engineer,USD,120000,In-person,United States,M
2022,Data Science Consultant,USD,139000,In-person,United States,M
2022,Data Science Consultant,USD,122000,In-person,United States,M
2022,Data Scientist,USD,185900,In-person,United States,M
2022,Data Scientist,USD,129300,In-person,United States,M
2022,Data Analyst,USD,139600,In-person,United States,M
2022,Data Analyst,USD,85700,In-person,United States,M
2022,Data Engineer,USD,185000,Remote,United States,M
2022,Data Engineer,USD,50000,Remote,United States,M
2022,Data Engineer,USD,185900,In-person,United States,M
2022,Data Engineer,USD,129300,In-person,United States,M
2022,Data Scientist,USD,225000,In-person,United States,M
2022,Data Scientist,USD,156400,In-person,United States,M
2022,Data Scientist,USD,200000,Remote,United States,M
2022,Data Scientist,USD,175000,Remote,United States,M
2022,Data Engineer,USD,185900,In-person,United States,M
2022,Data Engineer,USD,129300,In-person,United States,M
2022,ML Engineer,USD,148500,Remote,United States,L
2022,ML Engineer,USD,98200,Remote,United States,L
2022,Data Analyst,USD,115000,Remote,United States,M
2022,Data Analyst,USD,95000,Remote,United States,M
2022,Data Architect,USD,225000,Remote,United States,M
2022,Data Architect,USD,66000,Remote,United States,M
2022,Data Scientist,USD,185000,Remote,United States,M
2022,Data Scientist,USD,50000,Remote,United States,M
2022,Data Scientist,EUR,45000,In-person,Spain,M
2022,Data Scientist,EUR,36000,In-person,Spain,M
2022,Data Manager,USD,134000,In-person,United States,M
2022,Data Manager,USD,98000,In-person,United States,M
2022,Data Analyst,USD,105000,In-person,United States,M
2022,Data Analyst,USD,62000,In-person,United States,M
2022,BI Data Analyst,USD,57000,Remote,United States,L
2022,Big Data Engineer,CAD,210000,Hybrid,Canada,M
2022,Data Scientist,USD,144200,Remote,United States,M
2022,Data Scientist,USD,115360,Remote,United States,M
2022,Data Scientist,AUD,120000,In-person,Australia,L
2022,Data Engineer,EUR,70000,In-person,Portugal,M
2022,Data Engineer,EUR,40000,In-person,Portugal,M
2022,Data Engineer,USD,170000,Remote,United States,M
2022,Data Engineer,USD,150000,Remote,United States,M
2022,Data Architect,USD,180000,Remote,United States,M
2022,Data Architect,USD,160000,Remote,United States,M
2022,Data Scientist,USD,108000,Hybrid,United States,L
2022,Machine Learning Manager,USD,200000,Remote,United States,M
2022,Machine Learning Manager,USD,150000,Remote,United States,M
2022,Data Manager,CAD,164000,Hybrid,Canada,L
2022,Data Engineer,USD,188700,Remote,United States,M
2022,Data Engineer,USD,160395,Remote,United States,M
2022,Data Analyst,USD,115934,Remote,United States,M
2022,Data Analyst,USD,81666,Remote,United States,M
2022,Data Engineer,USD,300000,In-person,United States,M
2022,Data Engineer,USD,225000,In-person,United States,M
2022,Data Scientist,USD,198440,Remote,United States,M
2022,Data Scientist,USD,144000,Remote,United States,M
2022,Applied Scientist,USD,191475,Remote,United States,M
2022,Applied Scientist,USD,141525,Remote,United States,M
2022,Data Analyst,EUR,48000,In-person,Spain,M
2022,Data Analyst,EUR,35000,In-person,Spain,M
2022,Data Scientist,EUR,72000,Remote,Germany,S
2022,Lead Data Scientist,USD,156868,Remote,United States,L
2022,BI Analyst,USD,200000,Remote,Nigeria,S
2022,Data Scientist,USD,198440,In-person,United States,L
2022,Data Scientist,USD,144000,In-person,United States,L
2022,Lead Machine Learning Engineer,EUR,66000,Remote,Portugal,L
2022,Data Analyst,USD,90000,Remote,United States,M
2022,Research Scientist,EUR,120000,In-person,Germany,S
2022,Research Scientist,EUR,80000,In-person,Germany,S
2022,Data Engineer,USD,200000,Remote,United States,M
2022,Data Engineer,USD,180000,Remote,United States,M
2022,Analytics Engineer,USD,108000,Remote,United States,M
2022,Analytics Engineer,USD,85000,Remote,United States,M
2022,Machine Learning Engineer,USD,210000,Remote,United States,M
2022,Machine Learning Engineer,USD,180000,Remote,United States,M
2022,Data Engineer,USD,165000,Remote,United States,M
2022,Data Engineer,USD,132000,Remote,United States,M
2022,Analytics Engineer,USD,130000,Remote,United States,M
2022,Analytics Engineer,USD,110000,Remote,United States,M
2022,BI Data Analyst,AUD,65000,Hybrid,Australia,L
2021,Data Analyst,AUD,56000,Hybrid,Australia,L
2022,Data Analytics Engineer,USD,135000,Remote,United States,L
2022,Data Engineer,USD,178800,Remote,United States,L
2022,Data Engineer,USD,132100,Remote,United States,L
2022,Data Analyst,USD,20000,Hybrid,United States,M
2022,Machine Learning Engineer,USD,140000,In-person,Canada,M
2022,Machine Learning Engineer,USD,110000,In-person,Canada,M
2022,Data Engineer,USD,160000,Remote,United States,M
2022,Data Engineer,USD,85000,Remote,United States,M
2022,ETL Developer,USD,250000,Remote,United States,M
2022,ETL Developer,USD,63000,Remote,United States,M
2022,Data Engineer,USD,187200,Remote,United States,M
2022,Data Engineer,USD,116100,Remote,United States,M
2022,Data Engineer,USD,200000,Remote,United States,M
2022,Data Engineer,USD,145000,Remote,United States,M
2022,Data Engineer,USD,229998,In-person,United States,L
2022,Data Engineer,USD,154545,In-person,United States,L
2022,Data Scientist,USD,215000,In-person,United States,L
2022,Data Scientist,USD,159000,In-person,United States,L
2022,Data Engineer,USD,229998,In-person,United States,L
2022,Data Engineer,USD,154545,In-person,United States,L
2022,AI Scientist,USD,50000,Remote,United States,M
2022,Data Scientist Lead,USD,183000,Remote,United States,L
2022,Data Analyst,USD,99750,Remote,United States,M
2022,Data Analyst,USD,68400,Remote,United States,M
2022,Data Scientist,USD,236900,Remote,United States,L
2022,Data Scientist,USD,159200,Remote,United States,L
2022,Data Science Manager,USD,243225,Remote,United States,M
2022,Data Science Manager,USD,179775,Remote,United States,M
2022,Data Engineer,USD,175000,Remote,United States,M
2022,Data Engineer,USD,150000,Remote,United States,M
2022,Machine Learning Engineer,USD,210000,Remote,United States,M
2022,Machine Learning Engineer,USD,180000,Remote,United States,M
2022,Data Scientist,USD,148000,Remote,United States,M
2022,Data Scientist,USD,128000,Remote,United States,M
2022,Data Architect,USD,190000,Remote,United States,M
2022,Data Architect,USD,135000,Remote,United States,M
2022,Analytics Engineer,USD,130000,Remote,United States,M
2022,Analytics Engineer,USD,110000,Remote,United States,M
2022,Data Scientist,USD,191475,Remote,United States,M
2022,Data Scientist,USD,141525,Remote,United States,M
2022,Data Engineer,USD,160000,Remote,United States,M
2022,Data Engineer,USD,85000,Remote,United States,M
2022,Data Scientist,USD,218000,In-person,United States,M
2022,Data Scientist,USD,145300,In-person,United States,M
2022,ML Engineer,USD,195400,Remote,United States,L
2022,ML Engineer,USD,131300,Remote,United States,L
2022,Data Specialist,USD,105000,Remote,United States,L
2022,Data Scientist,USD,191475,Remote,United States,M
2022,Data Scientist,USD,141525,Remote,United States,M
2022,Data Scientist,USD,207000,Remote,United States,M
2022,Data Scientist,USD,153000,Remote,United States,M
2022,Data Scientist,USD,191475,Remote,United States,M
2022,Data Scientist,USD,141525,Remote,United States,M
2022,Data Analyst,USD,110000,In-person,United States,M
2022,Data Analyst,USD,99000,In-person,United States,M
2022,Data Scientist,USD,191475,Remote,United States,M
2022,Data Scientist,USD,141525,Remote,United States,M
2022,Data Scientist,USD,191475,Remote,United States,M
2022,Data Scientist,USD,141525,Remote,United States,M
2022,Data Scientist,USD,191475,Remote,United States,M
2022,Data Scientist,USD,141525,Remote,United States,M
2022,Machine Learning Engineer,USD,200000,Remote,Puerto Rico,M
2022,Machine Learning Engineer,USD,135000,Remote,Puerto Rico,M
2022,Data Scientist,USD,207000,Remote,United States,M
2022,Data Scientist,USD,153000,Remote,United States,M
2022,Data Scientist,USD,191475,Remote,United States,M
2022,Data Scientist,USD,141525,Remote,United States,M
2022,Data Scientist,USD,191475,Remote,United States,M
2022,Data Scientist,USD,141525,Remote,United States,M
2022,Data Scientist,USD,191475,Remote,United States,M
2022,Data Scientist,USD,141525,Remote,United States,M
2022,Data Engineer,USD,195700,In-person,United States,M
2022,Data Engineer,USD,130500,In-person,United States,M
2022,ML Engineer,USD,130000,Remote,United States,M
2022,ML Engineer,USD,84000,Remote,United States,M
2022,Data Operations Engineer,USD,100000,Remote,United States,M
2022,Data Operations Engineer,USD,60000,Remote,United States,M
2022,Data Engineer,GBP,65000,Remote,United Kingdom,M
2022,Data Engineer,GBP,55000,Remote,United Kingdom,M
2022,Data Engineer,USD,141300,In-person,United States,M
2022,Data Engineer,USD,102100,In-person,United States,M
2022,Data Analyst,EUR,48000,In-person,Spain,M
2022,Data Analyst,EUR,35000,In-person,Spain,M
2022,Business Data Analyst,USD,150000,Remote,United States,L
2022,Data Scientist,GBP,83000,Remote,United Kingdom,M
2022,Data Analyst,USD,144000,Remote,United States,M
2022,Data Analyst,USD,113000,Remote,United States,M
2022,AI Scientist,EUR,30000,Remote,Spain,M
2022,Data Architect,USD,195400,Remote,United States,L
2022,Data Architect,USD,131300,Remote,United States,L
2022,Machine Learning Engineer,USD,195400,Remote,United States,L
2022,Machine Learning Engineer,USD,131300,Remote,United States,L
2022,Data Architect,USD,195400,Remote,United States,L
2022,Data Architect,USD,131300,Remote,United States,L
2022,Data Architect,USD,190000,Remote,United States,M
2022,Data Architect,USD,135000,Remote,United States,M
2022,Data Engineer,USD,135000,Remote,United States,M
2022,Data Engineer,USD,80000,Remote,United States,M
2022,Data Engineer,USD,160000,Remote,United States,M
2022,Data Engineer,USD,85000,Remote,United States,M
2022,Data Engineer,USD,178800,Remote,United States,L
2022,Data Engineer,USD,132100,Remote,United States,L
2022,NLP Engineer,USD,60000,Remote,United States,S
2022,Machine Learning Engineer,EUR,60000,Hybrid,Finland,S
2022,Business Data Analyst,USD,50000,Remote,American Samoa,L
2022,Data Engineer,USD,140000,Remote,United States,M
2022,Data Engineer,USD,105000,Remote,United States,M
2022,Data Engineer,GBP,65000,Remote,United Kingdom,M
2022,Data Engineer,GBP,55000,Remote,United Kingdom,M
2022,Analytics Engineer,USD,190000,Remote,United States,M
2022,Analytics Engineer,USD,140000,Remote,United States,M
2022,Data Operations Engineer,USD,100000,Remote,United States,M
2022,Data Operations Engineer,USD,60000,Remote,United States,M
2022,Data Scientist,USD,180000,Remote,United States,L
2022,Data Scientist,USD,165000,Remote,United States,L
2022,Applied Machine Learning Scientist,USD,108000,In-person,United States,L
2021,Machine Learning Research Engineer,USD,20000,Hybrid,France,M
2022,Data Architect,USD,190000,Remote,United States,M
2022,Data Architect,USD,135000,Remote,United States,M
2022,Data Scientist,USD,179400,In-person,United States,M
2022,Data Scientist,USD,154000,In-person,United States,M
2022,Machine Learning Scientist,USD,193900,In-person,United States,M
2022,Machine Learning Scientist,USD,129300,In-person,United States,M
2022,Data Science Manager,USD,222640,In-person,United States,M
2022,Data Science Manager,USD,182160,In-person,United States,M
2022,Data Engineer,USD,150000,In-person,United States,M
2022,Data Engineer,USD,100000,In-person,United States,M
2022,Analytics Engineer,USD,122500,Remote,United States,M
2022,Analytics Engineer,USD,100000,Remote,United States,M
